5081	1	999
11585	3	1
1579	9	1661
29247	151	5555
14087	3	919
2353	19	1457
10961	1	123
9753	1	1803
6661	5	525
1865	11	67
13767	47	1445
25289	5	1971
5263	1	1497
18609	7	1525
7573	1	157
14429	15	227
18409	1	407
3063	3	2171
13487	21	823
13565	5	607
14375	25	3705
5901	1	1401
2649	35	249
3333	177	9651
11683	7	2091
2679	111	1957
19889	45	1535
7713	13	1021
14561	19	757
9097	55	5917
13951	13	4337
14519	17	2083
7841	1	895
18207	53	861
24909	57	4059
8489	1	37
10273	7	5647
5263	1	361
10653	3	667
23513	13	909
15263	1	4521
3935	1	689
20621	41	1763
15991	15	1205
12419	19	2547
1065	9	409
21325	1	35
3505	11	143
22935	17	1851
19661	7	24149
10743	1	7
14959	5	765
1783	33	813
11487	1	15
3435	11	2045
27387	39	3477
23891	7	2013
21801	23	1395
11533	1	1073
28367	17	735
11677	7	3497
4575	1	251
14771	3	505
8285	5	455
4125	1	3163
3549	9	111
17607	7	12039
1065	11	669
5135	17	5381
23555	17	2341
4419	11	3305
7237	1	3441
9031	17	583
3265	9	405
25385	3	6421
25531	1	1793
8299	3	11
3835	5	991
12757	1	527
13585	1	957
7939	1	445
4723	5	47
4881	5	1103
6977	1	731
16747	3	1679
7749	3	1
21251	13	413
2195	9	61
10823	21	2961
14753	47	9703
6889	13	4553
6521	1	37
4673	1	321
13429	1	2125
1029	9	149
6385	3	7791
6827	3	583
5881	1	193
8533	5	2057
4361	13	1405
14663	1	2539
15879	7	3397
26597	51	11043
7495	1	469
12167	1	1855
8277	1	7
5243	1	839
3637	3	741
13891	7	4903
7231	31	3797
7207	3	9095
9309	5	107
7697	31	3797
6359	1	433
15189	3	2083
11617	29	1081
6755	13	2725
18495	17	4055
11125	1	371
7751	1	425
8965	25	1479
26455	21	10475
8265	9	1027
14895	7	12039
8719	3	1209
8357	19	2431
4245	1	117
26815	3	2993
15005	1	651
6459	1	567
10033	1	3239
7773	1	51
8769	19	6259
5273	17	953
6859	5	2465
2201	9	425
3945	1	549
16321	75	1237
17713	15	437
9571	1	345
8311	13	1089
5753	13	617
11337	1	745
4075	5	245
12277	13	12055
6731	1	3149
25083	7	2959
5477	7	3191
14869	1	773
3153	11	369
14335	1	93
5523	1	93
5225	1	873
16123	1	123
7235	11	349
4417	11	1617
21699	3	1819
18953	3	7023
8781	1	431
9847	1	2291
2903	1	927
6221	5	1387
24631	175	3203
6489	1	341
26359	21	2297
8267	1	1193
25951	3	1631
15603	43	889
7755	9	429
16385	27	109
20787	17	1119
6835	3	1113
11813	1	969
5751	13	189
29769	3	827
9427	13	1089
4669	1	251
7357	15	729
13997	13	1389
9713	1	433
23781	21	803
11919	5	363
21859	3	899
3747	1	711
2583	11	875
9659	13	1221
8317	5	457
27049	103	5927
10321	13	1033
6833	11	299
14219	1	755
4643	1	1061
3933	1	579
6861	1	851
25117	7	7419
14901	63	1289
2877	1	577
9273	3	881
5535	1	2669
28451	3	1685
4175	3	11
6123	5	929
6141	1	895
24885	9	451
8243	1	141
9503	5	457
9167	1	1365
12173	3	1819
16081	1	175
9447	11	17745
5245	7	4465
6203	1	1107
29475	13	8131
2657	5	29
4563	11	635
3255	3	505
18653	13	1021
24831	39	5453
3885	11	443
5069	1	115
5873	1	299
3541	41	1017
11921	13	113
15503	7	4977
13903	21	2977
26147	171	12491
2497	11	725
15483	1	99
13899	7	675
10279	1	171
4241	1	487
3285	1	9
2937	5	491
18259	21	2271
7533	5	231
8621	11	2129
5345	1	19
16287	13	617
12289	1	285
20511	1	161
8737	1	57
5383	33	397
20899	13	547
16431	1	1055
3281	1	103
19463	51	2475
5121	1	1283
11129	1	567
8245	1	277
7077	1	711
15601	13	1165
13451	1	445
7421	3	87
16483	5	67
5717	1	253
26887	3	1341
25789	29	1437
10147	13	917
2829	137	3673
15903	7	2849
21687	13	3893
9467	1	2591
13543	7	2301
9395	35	921
15167	17	937
2211	35	641
12017	1	177
4025	1	221
6297	9	725
14343	1	1729
2383	11	405
13705	15	181
17163	1	1257
8661	1	297
1151	9	5
13921	3	1861
5669	1	5651
25471	3	2289
10523	1	61
5885	11	829
22715	1	407
28889	3	591
3267	1	25
5769	43	705
11409	1	61
1313	11	745
6985	1	89
8351	27	2081
3679	5	475
29927	65	897
6307	3	2289
3641	9	961
11741	27	6993
2997	3	1609
3101	19	3063
5165	9	621
9729	1	135
13445	5	599
25605	17	1851
8043	1	685
10689	1	307
24985	93	949
2967	11	773
1151	17	2055
16595	1	1833
7905	13	507
2567	9	49
21941	57	10069
13743	27	1049
3359	1	243
16895	21	803
9541	1	8759
3735	1	651
26933	23	1853
18175	3	1423
6903	1	1569
2691	9	227
20895	3	3635
7963	1	417
15539	17	901
22121	3	853
12079	13	1871
11211	15	533
7481	15	49
6989	13	1469
5653	1	3105
2199	9	1263
23167	69	551
9499	13	1405
7561	1	723
13033	1	3
29273	21	3463
5325	1	801
20127	1	229
15747	37	4953
11385	1	205
7735	1	875
12033	7	627
4369	9	227
9771	1	4469
17975	19	8659
8613	11	29
10355	1	17
13297	5	501
11587	3	1
2915	3	1
2483	9	873
5739	1	219
21301	53	113
2331	11	35
2881	1	1661
2087	5	607
6795	1	211
12317	7	4887
5015	63	5455
23081	69	16391
9871	13	537
15287	79	5439
2547	3	11
22493	17	901
9761	1	4231
28899	47	12527
9643	37	3059
21419	99	14047
18261	17	591
9327	13	1901
9695	19	2221
7067	9	7
15955	51	625
1579	9	1413
6545	1	817
849	77	169
9079	1	911
4429	1	481
4571	1	509
6779	1	1055
2827	11	245
2023	3	881
6859	1	133
9843	1	119
7725	15	15
13267	5	599
11735	13	1453
20103	3	1171
16575	13	537
17301	3	495
18931	5	31
1677	9	709
6389	5	163
4267	37	385
21415	1	1837
10611	1	1007
12451	3	449
7579	1	5
5711	1	237
17569	27	2511
8029	1	1219
4939	11	279
17755	5	525
14655	13	537
14927	29	1479
10489	1	585
15447	43	693
27987	3	4943
26327	23	7513
15233	1	2149
4735	1	19
4223	1	21
25213	3	937
15945	7	16267
2565	9	95
10441	13	1405
7351	13	595
28681	115	1127
7373	1	83
4455	15	51
14293	3	1591
20841	3	583
7315	1	379
4029	9	3177
25547	19	2547
4811	17	11
4911	1	633
3347	1	259
6883	7	3125
4879	11	339
24219	25	8473
9995	37	4645
18013	21	905
22503	17	5119
23947	21	3463
11989	1	293
13483	23	1467
14215	1	1711
6165	23	2101
3909	7	21923
29143	3	583
20955	91	3541
10229	1	535
8203	1	485
8481	5	465
14091	1	483
11335	1	777
13571	15	59
15691	29	9607
6253	1	1547
14231	1	55
6311	19	5253
23449	99	23447
3535	9	635
11505	7	13535
4287	1	3
18653	13	113
15413	7	2325
4123	27	1751
26173	45	4651
2697	11	565
5625	11	35
4709	5	29
7057	9	685
5549	1	847
16157	25	5215
10167	3	12555
9305	1	1037
12029	13	1527
26583	3	9877
6131	1	1501
24003	3	1809
15431	3	87
10393	1	73
21905	5	9313
7421	13	413
18607	1	873
11935	13	581
14091	1	89
7779	21	5867
4219	1	1449
24969	23	763
13967	15	1787
25337	79	9641
2519	11	59
13377	1	725
25957	41	1229
11805	1	287
6531	9	35
8615	1	655
14853	7	17357
9755	3	11503
10371	23	2005
15395	1	893
8017	13	4337
29189	3	2243
3193	1	977
16011	45	3003
821	11	145
18573	23	4201
2145	11	683
4297	11	391
7263	47	1939
12051	5	1345
1601	9	221
7981	11	585
14547	1	59
1065	5	491
11727	1	2589
2683	15	1099
9977	1	1283
20473	57	10069
17915	13	29657
17565	1	49
10987	11	859
27281	79	7293
21515	1	91
10859	47	1867
14875	5	29
12029	3	401
19557	27	233
11451	1	2125
11491	5	607
14625	1	89
24663	47	7985
12031	51	625
8925	1	167
21667	23	1419
10561	13	1271
6253	1	2041
25753	115	3035
3081	11	9
10739	1	57
8647	1	891
7351	13	1271
4741	1	35
8151	23	12437
7637	1	217
21497	45	1423
13781	27	2081
7757	1	5411
6645	9	31
11969	21	939
6311	19	2773
12147	1	323
4897	1	287
7327	5	1551
25297	59	1135
9335	1	145
8767	7	6013
14007	13	3407
23423	3	4477
9207	33	1927
9961	1	3
17111	13	1863
7737	1	153
14027	43	1429
16273	127	8951
5199	3	2907
6787	7	1873
12177	7	2979
18977	29	25507
1709	35	799
9285	25	1859
16587	1	425
4197	7	2169
17993	29	1983
9779	3	473
3931	9	1115
19377	3	495
20707	1	657
3211	33	397
5763	5	1583
15239	5	241
7415	1	1095
28025	3	1351
8903	1	723
3571	9	1617
11013	43	1771
24735	17	2147
8827	1	767
15141	3	401
1889	1	869
14557	1	83
3839	11	817
13319	13	367
1601	11	221
13399	1	959
3165	33	373
13609	1	1039
24737	1	391
17459	19	8073
6145	13	189
7437	5	129
13113	1	263
13013	5	491
5343	9	1055
9225	21	1445
9861	5	273
2037	9	527
12787	1	793
9043	1	111
2443	9	569
12611	1	197
3933	1	209
26399	85	737
19785	17	3195
4549	1	1073
2665	11	851
7755	11	429
19749	25	8547
25321	21	803
14197	1	305
27651	3	3423
11359	13	1291
24827	23	763
7093	3	11
3077	1	295
6323	3	449
3793	1	165
21975	41	1207
16911	1	1187
23955	3	1757
10617	15	1979
19637	39	2009
12729	3	2523
6185	1	453
13489	5	4983
17061	7	781
20009	45	1179
1605	11	843
20507	3	2981
5331	9	83
4031	77	2775
1485	1	1689
19513	7	5817
14567	3	1851
12677	13	291
2205	35	713
4297	9	3415
5469	1	43
27157	3	1651
15219	25	659
7493	3	639
11855	1	743
3861	11	123
27967	41	14577
25085	27	411
6329	1	105
12861	3	1
3057	9	1071
27603	5	129
15815	51	625
10915	7	2521
13037	23	8303
7257	1	45
27119	13	907
9441	13	447
7007	1	195
10763	15	839
9919	1	57
16987	19	1131
7525	1	27
4989	9	419
2923	35	921
6233	13	189
7835	15	839
6411	5	465
1897	11	749
10939	33	1359
10623	7	1437
1839	35	301
19373	1	555
4821	9	167
16377	19	17253
7611	3	5773
3739	5	245
6079	7	1807
1491	11	1349
12397	15	571
937	65	1247
5639	9	649
17487	1	3595
28253	113	1243
23389	3	1363
10823	25	1523
10641	13	623
2697	11	3567
8417	9	931
15441	1	287
3261	1	1979
6561	1	753
7441	1	613
12077	1	13
9245	11	743
7657	1	133
12451	17	449
2657	9	29
15855	19	1371
4517	49	1047
2667	1	771
28371	3	18443
23729	17	1685
5345	1	435
14871	1	187
9597	9	271
1561	9	297
13565	1	1835
12409	1	421
10351	3	1179
18243	41	1133
15381	37	7095
4443	11	359
13661	1	745
4727	9	251
4455	1	51
10169	1	325
919	117	1209
12363	7	1849
7475	7	8005
3251	9	73
10441	13	1863
15045	15	1055
26141	3	7293
14207	29	15647
4041	9	2465
13249	1	135
18573	47	18507
4387	9	785
18229	33	1235
12391	15	39
14545	3	449
3537	9	131
15201	15	329
9335	1	9
11041	19	2787
5739	1	275
17659	1	59
27289	79	4773
10169	1	911
22917	41	1207
12017	1	4147
7113	5	395
5683	3	473
7393	1	915
15877	23	1419
5019	1	2911
10971	1	801
8613	9	1463
17383	1	377
8949	1	3
24525	43	4553
26881	3	2261
12287	5	273
6103	43	12057
12245	1	157
7875	1	311
3823	3	457
6603	1	739
27327	45	1407
1795	9	695
9583	1	327
2905	33	835
19853	69	8883
11095	1	431
22663	43	1887
3201	11	525
3393	5	929
22033	5	443
16045	13	1683
5045	1	341
28651	17	2135
4851	1	1833
11047	1	3
7407	25	3235
1881	9	1711
25407	1	621
13183	1	569
4937	11	283
6073	5	1335
9217	15	661
20709	27	257
23107	3	1057
11553	43	1759
14801	25	2269
16195	1	305
4433	1	179
9069	1	361
22717	17	9587
8381	1	343
4261	1	487
16229	15	105
10421	1	787
19307	57	4059
6313	5	47
11815	11	415
4703	3	15171
16701	3	1717
9255	1	143
6741	1	967
6031	11	49
9863	1	1377
18341	43	1389
6675	1	65
4951	13	2721
3201	1	181
3459	1	565
3935	1	389
10989	53	367
7741	1	817
17269	1	435
4205	89	813
8537	5	85
2115	3	867
14275	13	2067
5937	1	121
4985	1	1803
6193	13	1299
10609	1	71
21481	7	9719
1537	107	1017
3807	1	165
12885	3	2633
10395	7	2387
3787	1	3947
18985	15	1003
2087	1	2041
18065	21	1305
6807	7	3877
18487	41	1053
9145	9	1011
12183	27	1025
3709	9	557
7019	1	127
9597	5	29
8265	1	1027
8877	11	311
9277	9	941
1947	11	3875
4233	1	1187
9429	13	291
28553	41	14577
3345	1	187
1381	15	4005
17181	1	15
16705	7	4805
4987	15	321
22199	3	3203
2625	1	1425
10163	31	3175
4579	9	353
16709	23	763
2731	11	597
6219	1	4005
14541	25	5877
2755	11	787
13323	27	1025
3643	1	1285
21925	131	10257
9179	1	6711
27305	25	1769
17677	41	1053
18613	3	19987
10143	53	447
12627	1	95
8449	27	257
3029	11	16021
13919	15	141
16335	7	2449
4633	1	553
23309	3	4401
7613	1	127
6849	47	1811
6779	1	121
2781	11	31
16659	7	4393
7601	7	2581
3661	1	259
14349	3	1121
15255	7	2849
4747	5	163
20147	57	559
4011	1	41
2207	1	403
10321	53	861
3929	1	1149
3391	11	269
8513	1	1095
251	49	6953
6545	15	25
6239	5	765
7809	11	71
29523	3	4863
25451	17	1633
3165	47	713
12157	21	2377
6135	1	59
13463	1	83
10945	7	675
4149	5	347
6909	5	2189
12995	3	539
3211	35	3681
12567	43	1223
2351	35	799
13375	1	4423
27169	57	15309
10821	21	1305
10757	1	485
6381	7	1873
11193	25	3999
21555	3	2147
2593	9	479
14877	5	29
26089	3	4577
1611	35	1627
5599	5	443
4905	1	7885
10505	11	1619
4039	11	669
12217	5	941
7749	1	75
10831	3	23081
10445	7	3189
3325	1	211
7943	5	107
7849	5	245
8045	3	1
2807	9	5
9215	1	549
6093	13	1683
3849	11	27
2321	1	1355
9837	3	473
9439	15	771
10731	1	127
8663	13	189
12473	1	243
11493	17	1175
7843	9	1743
1709	33	7247
5771	13	985
4667	5	691
4891	31	1953
8683	1	75
16733	13	1033
11501	9	115
5145	1	379
4127	1	611
5983	9	585
9993	5	85
2587	9	1023
14931	37	1437
19899	29	3581
4145	1	137
24671	79	23227
4793	3	1
11275	43	693
4995	3	639
14759	9	599
22683	3	1097
5143	7	6443
9193	1	1369
21641	1	1793
3121	11	295
10807	7	3089
7717	5	441
4911	9	531
5591	53	69
6825	3	583
6127	1	159
17457	75	2299
26113	3	9721
4329	1	83
7709	1	3491
9021	3	899
17427	1	6281
18169	59	8083
2425	9	1411
7919	1	303
28257	115	5459
11619	1	483
6287	1	727
23281	23	3467
7667	1	433
25323	45	8583
3725	13	1221
17461	1	1517
6845	1	3
3693	1	2369
16355	1	969
4931	1	287
14545	17	449
17005	125	16041
13623	1	13
9503	5	1995
6655	11	691
6237	1	353
4529	9	1789
6651	5	1847
15463	1	701
9445	13	1153
10497	1	903
4367	5	1435
10041	15	21
3953	21	803
5099	3	815
13725	29	11285
14969	3	11
3041	1	265
21297	1	1905
3115	107	8933
6307	5	4707
4867	29	7557
10193	1	503
22659	31	4595
13243	15	41
9765	9	893
12605	21	3001
14965	13	833
9229	13	1887
17287	3	1337
15935	7	4593
19507	21	1347
25333	3	737
1839	47	169
3449	5	129
6535	3	11
3685	27	1637
3537	1	377
17349	13	367
10851	1	41
3019	11	719
12639	1	2239
15071	27	7793
6149	15	105
28843	3	3777
6589	11	801
10293	1	133
7939	1	589
17825	7	7097
11045	1	81
27377	5	395
27881	63	1883
17321	1	275
9105	1	299
23925	31	6777
4545	1	1369
9803	1	439
5863	19	4135
22673	97	22433
16301	1	4521
1909	9	533
4241	1	577
1097	69	679
10407	3	3843
1883	95	4943
28835	3	2113
6037	13	2637
9465	19	301
2451	11	281
22285	5	3093
4069	37	2931
9427	13	1125
3357	11	709
18379	13	1453
13669	13	573
17831	1	27
3991	13	543
5009	1	10125
14403	7	659
7921	1	13
3211	35	811
18407	3	1433
1491	1	149
7937	1	1109
25035	13	573
17075	1	10133
16013	29	2227
23271	1	157
2023	11	733
13015	7	7105
407	49	3159
2107	1	609
3805	5	31
14531	31	3245
10697	7	8821
11921	13	507
3399	11	16555
26307	23	5689
13043	3	23645
7511	27	2081
3211	33	921
6385	13	4777
22709	13	1755
8213	1	1253
6733	1	335
1977	11	1731
3445	1	503
7903	13	665
8371	21	3213
6967	1	585
10345	3	3701
13097	1	873
14139	1	1365
249	17	1585
3085	9	529
18465	29	8901
21281	17	1161
13213	5	475
24877	19	2435
4415	1	53
18465	37	3243
8345	1	1101
5091	11	405
8689	1	89
2997	9	2125
21027	3	16513
18491	71	2529
6235	1	157
16443	3	1
8993	1	597
3325	5	231
15029	1	2125
10955	31	10585
5029	3	1
1697	35	423
11885	13	1019
579	49	815
14481	1	3
7713	13	3349
25651	1	99
9077	3	3017
13155	51	14065
4233	1	461
4361	13	2703
18649	13	543
8025	73	717
12219	23	1853
1029	11	215
15793	13	1405
2631	1	925
11249	5	475
1211	1	1399
17315	23	2079
5235	1	319
19173	109	26091
10777	1	629
14835	19	3581
27819	3	10511
3535	11	375
17619	17	2267
9271	5	3293
8009	1	793
1665	11	155
14749	9	963
7337	1	321
12685	1	3109
13555	135	3257
19821	1	45
24805	75	2053
6147	1	407
12083	11	471
5025	1	597
2245	35	25501
11635	5	231
5423	3	919
2525	33	20365
12065	1	555
14239	1	185
4565	33	3809
22237	45	1967
4191	1	873
1623	9	499
5423	1	115
5109	9	691
10723	5	1655
26925	3	1133
9341	1	1145
9657	13	1221
7589	3	587
2311	9	129
17129	1	2247
8843	7	6015
13443	1	1607
7617	1	211
13499	1	2617
22781	113	3949
4391	9	59
2991	11	593
10543	7	1005
20369	17	1585
20145	41	2455
2969	9	5
8563	1	1497
18571	15	9
4793	43	1249
4189	9	317
6341	5	465
6065	19	7477
22871	23	6747
28457	17	4963
8939	1	1191
14839	37	5855
6121	15	2051
6077	9	3093
23491	17	1581
2317	11	2453
6769	1	15
19805	29	1935
18671	1	345
13971	9	511
25773	17	2063
6877	5	2095
16677	23	1733
3593	1	193
7391	1	3491
6447	1	603
23827	7	14297
1783	35	331
4269	1	77
15885	89	423
5245	25	1239
9511	1	723
8311	13	543
25185	5	1335
6029	1	911
10491	83	3165
12523	21	1189
9111	23	2059
12611	1	1055
20653	1	333
27979	3	1057
17943	1	1385
20113	135	3257
3665	1	81
2607	11	171
1765	9	1513
9183	1	215
11987	15	103
24379	3	679
6493	13	543
12541	1	579
6115	3	87
22409	1	767
11281	1	1331
7699	5	47
8445	1	267
2293	11	27
9431	3	5119
12461	1	469
8439	1	963
29617	23	5923
17473	63	1143
5017	1	719
15337	1	1663
10113	1	1575
6529	11	151
24189	29	22705
3891	3	11
7045	5	691
4299	1	433
1737	11	263
6987	1	2031
6173	89	2643
7687	13	2385
18431	7	2049
16495	1	2305
3431	11	247
18681	1	1339
23987	3	1533
4159	5	1847
2737	3	881
12957	7	2215
3771	1	279
20871	49	28483
16107	1	1439
4499	1	673
15913	47	8541
27511	3	3425
7067	1	723
2493	33	1131
10433	1	1227
5265	1	711
15753	1	201
5017	3	449
5625	1	77
14351	5	67
13843	3	87
8435	13	665
1601	9	601
15621	21	2271
8389	1	369
6767	13	2335
11213	21	681
21219	85	4943
7899	1	1333
15129	1	651
14715	29	2327
9557	11	135
14003	13	1871
4611	3	1809
2375	11	349
7381	13	447
24785	1	3415
6273	1	535
5611	7	8609
21187	3	3031
8505	15	2365
25055	41	1053
13657	7	7853
3039	1	1205
4697	1	755
21557	3	495
8229	1	191
3785	9	2125
2433	11	2839
19251	47	22351
11971	21	2553
5277	19	2221
23799	3	1861
14829	7	2743
18205	15	123
7805	1	1543
24521	13	909
2867	1	205
5095	3	4055
9059	1	219
7851	53	69
27547	3	1247
4165	1	499
6387	1	513
7981	9	17
8267	1	157
18493	21	681
2405	9	435
3771	11	563
10835	119	4861
5445	15	439
8965	29	1479
14245	5	395
13167	7	6961
4165	5	129
4135	3	11
6513	1	53
5911	81	4949
3171	11	967
19919	91	3539
12185	35	397
12625	13	3139
8839	5	929
6147	1	1837
11067	13	985
3993	1	229
10819	25	3089
28631	3	2999
5015	27	1777
9563	1	1787
9447	11	1027
25099	13	2711
9573	1	5147
17581	1	195
3525	9	461
1493	11	761
22813	103	233
15199	13	12057
2991	11	185
4151	9	609
27857	197	24875
11477	1	1377
6997	1	285
12597	3	1707
17293	13	507
8827	5	365
12513	15	153
7779	19	4111
8729	1	479
2381	11	5
3205	1	105
4851	11	369
3889	3	815
8631	1	2857
3495	33	3681
9389	3	2855
6341	1	283
15831	43	3187
13739	1	403
8585	1	1137
25293	55	1171
23203	29	9837
9123	1	1619
18663	1	315
5041	1	533
3359	1	555
13613	1	877
4543	1	81
3521	9	2025
20393	17	853
3381	13	189
23999	89	24535
1697	33	2099
15087	13	2159
23653	75	1237
13087	3	1179
1891	11	427
17089	3	5157
5623	1	567
2987	33	921
15771	101	521
12079	13	1683
17615	1	529
16307	1	237
26453	23	2079
2791	9	171
10503	1	37
9383	1	577
25389	3	791
5073	37	6087
25461	3	459
7879	1	405
8233	13	413
14151	15	41
20807	17	1379
16847	43	1759
12463	13	1361
21069	17	855
13859	13	537
15503	19	2435
3747	9	327
4565	33	8811
6285	1	71
22391	3	899
6459	1	201
16941	37	8403
6199	15	3
6499	1	393
3359	1	701
11157	1	351
2909	7	5837
10293	1	181
23111	17	1379
1211	1	585
7687	13	1471
1699	9	439
14323	13	2711
11267	3	2397
6955	1	355
6591	9	1385
11973	7	1367
12143	5	935
7377	1	531
3643	1	699
12597	1	2655
6225	1	1075
3739	3	2055
9295	13	413
21993	55	2645
8377	7	1915
27759	39	24041
26205	65	1231
5429	1	1325
6247	1	95
14445	7	1657
25387	15	185
26277	3	2843
7655	9	235
18231	71	249
6209	43	693
13035	89	20101
5187	1	369
5693	1	57
3023	1	877
15081	1	7571
13071	21	5099
5415	7	2301
6469	13	1755
1723	9	337
9053	3	1869
28309	17	4401
3929	1	247
12337	25	7321
10141	11	463
11599	1	1001
16417	3	12521
7777	3	1955
9119	5	163
9243	1	123
19121	3	1511
17735	1	203
8829	9	135
21571	3	2929
5945	1	677
15829	71	3683
18859	69	551
9537	1	1023
10943	27	4131
5293	1	601
20915	3	27961
1151	1	769
24949	17	837
7289	1	281
10111	15	9
4893	5	131
6129	1	1199
16915	1	1593
2833	11	2373
25373	39	2007
21349	1	729
15283	21	3001
4173	3	1431
4207	1	211
24103	3	539
8375	21	1899
17047	5	85
16203	13	1639
821	11	695
12563	27	809
24401	45	1139
11467	1	73
27585	127	1341
22939	23	9213
1719	35	813
7971	1	45
3053	11	21
14389	31	12877
17535	17	11037
8193	47	6173
15501	31	5485
6333	1	1787
9777	1	955
4883	3	1489
17567	1	1729
7907	1	955
25635	41	1053
20749	1	143
6095	1	4005
21225	17	12187
22591	19	2017
16131	3	1121
5587	1	75
9755	1	211
15759	93	1141
3755	9	75
26105	71	7675
29741	3	2401
2405	9	711
27233	3	1685
16379	27	819
25327	111	7825
7429	21	2601
13599	21	823
3713	1	281
17739	1	711
8815	21	1531
4509	5	381
10819	7	3089
7231	37	3513
19917	23	5327
13671	29	1131
11157	1	8263
9507	13	1249
12647	7	4175
26037	41	1763
6729	15	133
5363	25	1427
3975	13	833
11121	1	319
11343	3	1473
16235	29	805
23525	29	1983
3853	1	579
10735	7	6317
20467	15	875
3917	1	359
1091	9	63
6377	27	233
28255	7	4079
2321	3	1
9281	5	365
6743	1	721
19613	93	1141
10375	1	21669
17175	3	3751
15927	23	1801
15041	1	481
16919	1	1617
5475	7	9873
5737	15	309
1199	49	1047
5219	3	591
10989	3	5795
13791	21	1747
22359	5	107
21347	1	307
3887	9	967
4993	1	53
23333	3	2141
4739	1	485
845	107	1047
3971	1	41
9365	5	1203
5941	15	319
9615	3	1473
6523	1	295
15251	1	2441
7145	1	93
8137	9	913
15547	15	1023
2655	49	2999
6179	37	3059
12675	15	409
3605	11	511
8413	3	1337
16795	1	15
22361	1	847
22251	7	21639
14501	9	399
8531	1	77
7401	15	2539
5163	33	489
2483	1	405
9909	35	18139
13649	63	3781
4225	1	585
9049	1	119
9753	1	629
23599	75	5171
12359	7	4343
18533	1	5779
359	49	10631
7875	5	47
3267	1	903
9771	1	155
4575	1	1377
10683	33	1531
14719	1	677
12631	1	247
10397	13	2721
10745	1	569
10769	13	1019
7415	1	445
10255	7	2693
8629	5	213
16297	3	5575
9865	1	777
18143	1	121
6839	1	417
11741	27	257
21249	3	2213
1573	9	483
18005	7	7167
20141	129	11293
14175	1	431
11999	1	555
7807	5	5185
12541	1	215
13213	1	21
20255	19	20257
2187	9	959
5755	27	233
5859	81	8887
3347	5	491
20077	45	3271
13803	19	627
24299	31	16435
15185	7	12015
2117	11	195
1671	11	1635
7033	9	1043
7081	1	91
18433	7	2013
4015	5	1971
8815	7	2729
5223	3	1169
26463	1	649
9151	1	83
19107	61	4687
24607	27	411
2495	11	17
18645	1	361
2597	11	179
6523	1	431
3867	9	1465
8711	1	79
6403	63	1883
20797	23	1147
23095	3	8709
6123	1	1741
4085	5	163
19469	1	4523
7241	13	833
12085	1	17743
11457	13	989
16605	17	901
29219	17	13009
7733	153	8863
13129	7	4079
3685	23	1681
11947	5	231
7201	1	5
10185	7	1985
18627	1	611
7805	1	555
5971	1	651
2231	35	4325
5521	1	261
4981	1	173
18993	1	3963
7127	21	803
29451	39	14729
5265	15	807
5503	21	1347
23357	17	13005
20267	1	433
5067	1	99
4417	17	449
14099	1	541
2905	33	3681
14765	67	5155
6487	13	1695
15423	1	383
3917	11	111
3801	13	693
3329	23	33
9785	1	1959
28441	23	7513
2245	33	25501
9397	21	1479
10773	1	683
9083	1	657
5995	1	225
6529	9	151
7457	1	549
801	49	9635
3297	7	659
3729	5	615
2915	15	951
13685	1	879
2321	11	231
7889	5	3847
23993	3	855
23231	39	2009
4509	9	577
17131	13	573
10691	33	3507
2275	11	185
13127	31	5053
22675	3	3299
2973	1	243
12813	47	8923
10493	1	181
15371	19	1813
15849	1	225
3593	9	123
5413	1	203
12799	13	1987
1623	9	1039
5507	1	483
6537	1	243
7877	1	981
4765	9	263
1865	9	105
24787	85	2577
10697	7	2155
14001	1	777
10335	3	899
15817	3	2397
11683	19	3581
8623	3	3779
26025	139	20047
12325	21	905
6727	17	2063
7043	13	865
9183	1	239
6249	1	1663
28733	57	2203
3391	1	961
12537	1	97
3879	9	2653
14047	17	4251
17819	7	8609
6547	1	39
11077	1	179
9185	1	1001
5289	5	2941
18981	17	845
17967	7	2767
12943	21	3603
2201	11	663
16803	1	203
1947	9	1123
6003	21	2961
6811	19	993
23927	7	4181
11259	7	4947
13271	19	1813
8349	7	2513
15063	5	131
13875	1	17
21691	3	845
2023	11	2151
3871	11	863
4949	19	2751
11223	1	91
2533	1	341
19327	61	6133
17331	13	547
29401	39	14729
5023	1	281
11169	1	343
1623	11	729
6063	1	1409
28477	41	1229
4435	1	215
15587	7	2901
2697	9	155
14245	1	523
8775	13	1429
13481	1	185
25443	103	1111
3545	15	141
13253	25	1769
5717	15	57
8541	89	397
8157	15	355
8563	1	225
10731	11	2073
16871	15	787
12809	15	319
3933	1	317
10045	1	2279
10007	1	689
3773	1	253
23037	3	6763
29243	49	5645
17715	17	473
4823	1	89
4591	1	471
12913	1	9
4425	121	3017
27433	3	2611
5613	1	531
19759	101	521
5495	1	187
25197	1	135
6261	1	409
6561	1	13
28591	41	1013
28419	21	2769
21721	17	3405
21685	5	443
6477	1	193
6491	53	69
14667	1	1253
21177	41	883
12353	7	4343
20267	17	4827
29895	17	827
10165	29	659
18847	3	1869
6145	53	367
11419	29	1767
5437	5	1035
18117	21	681
17511	7	1645
2343	9	1825
19853	57	2203
24911	31	8341
15679	13	1901
5345	1	843
26551	23	1395
24171	19	2017
11539	1	41
21761	23	1295
7869	1	53
2065	1	1071
17407	3	1209
6583	1	643
18107	25	21719
10803	9	29
